"rgn_id","val_num","layer"
82,0.249982346328768,"fp_art_lb"
84,0.0361147673118898,"fp_art_lb"
85,9.65759511829868e-05,"fp_art_lb"
86,0.000354565875548934,"fp_art_lb"
88,3.04853137359558e-06,"fp_art_lb"
89,0,"fp_art_lb"
90,0,"fp_art_lb"
91,0,"fp_art_lb"
92,0,"fp_art_lb"
93,0,"fp_art_lb"
94,0,"fp_art_lb"
95,0.00734620471515245,"fp_art_lb"
96,0.0251206334200855,"fp_art_lb"
97,0.0146577000860736,"fp_art_lb"
98,0.0133300167757589,"fp_art_lb"
99,0.0221569796254368,"fp_art_lb"
100,0.0185799323244128,"fp_art_lb"
101,0.00848320292942794,"fp_art_lb"
102,0.0141922793338809,"fp_art_lb"
103,0.00639774134795163,"fp_art_lb"
104,0.00774373358288096,"fp_art_lb"
105,0,"fp_art_lb"
106,0.0152068405908477,"fp_art_lb"
107,0,"fp_art_lb"
108,0.00125085326077621,"fp_art_lb"
110,0.0381653923154682,"fp_art_lb"
111,0.0109730003797925,"fp_art_lb"
112,0.10388857893354,"fp_art_lb"
113,0.00332464115334774,"fp_art_lb"
114,0.056179389291124,"fp_art_lb"
115,0.0188506855668037,"fp_art_lb"
116,0.105464113426269,"fp_art_lb"
117,0.00893785971343161,"fp_art_lb"
118,0.00255002986810322,"fp_art_lb"
119,0.038507650878453,"fp_art_lb"
120,0.009332563993763,"fp_art_lb"
121,0.0143700247660332,"fp_art_lb"
122,0.016665447344029,"fp_art_lb"
123,0.0150919485899647,"fp_art_lb"
124,0.00145062920228944,"fp_art_lb"
125,0.0311429845582861,"fp_art_lb"
126,0.0365426541324541,"fp_art_lb"
127,0.020991519239957,"fp_art_lb"
129,0.049809181308611,"fp_art_lb"
130,0.015758144067953,"fp_art_lb"
131,0.0504480215482938,"fp_art_lb"
132,0.0168363221581883,"fp_art_lb"
133,0.0270880476057487,"fp_art_lb"
134,0.0341594403245476,"fp_art_lb"
135,0.0260313720051581,"fp_art_lb"
136,0.0196307551763427,"fp_art_lb"
137,0.0127413066006918,"fp_art_lb"
138,0.0113405402723182,"fp_art_lb"
139,0.0448544478663232,"fp_art_lb"
140,0.015422247188295,"fp_art_lb"
141,0.0121899267833866,"fp_art_lb"
143,0.0230981270568117,"fp_art_lb"
144,0,"fp_art_lb"
145,0.034309957752061,"fp_art_lb"
146,0,"fp_art_lb"
147,0.00225904647273287,"fp_art_lb"
148,0.000470431213980944,"fp_art_lb"
149,0,"fp_art_lb"
150,0,"fp_art_lb"
151,0.000690200653853812,"fp_art_lb"
152,0.012733545347033,"fp_art_lb"
153,0.000176133381597304,"fp_art_lb"
154,0.000152483187661388,"fp_art_lb"
155,0.00374491940065309,"fp_art_lb"
156,0,"fp_art_lb"
157,6.51073756720323e-06,"fp_art_lb"
158,0,"fp_art_lb"
159,0,"fp_art_lb"
161,0.0016269114472766,"fp_art_lb"
162,0.0115339736155546,"fp_art_lb"
163,0.0313545741457373,"fp_art_lb"
164,0.175452681481331,"fp_art_lb"
166,0.0125428602509939,"fp_art_lb"
167,0.0250934054154466,"fp_art_lb"
168,0.00992402241602737,"fp_art_lb"
169,0.0180776138089243,"fp_art_lb"
171,0.026116873029071,"fp_art_lb"
172,0.0118636742156522,"fp_art_lb"
173,0.0274931596000028,"fp_art_lb"
174,0.564287672775367,"fp_art_lb"
175,0.221867523034065,"fp_art_lb"
176,0.250803003477932,"fp_art_lb"
177,0.100927851513222,"fp_art_lb"
178,0.12146298359131,"fp_art_lb"
179,0.0987031708538206,"fp_art_lb"
180,0.0898230243315302,"fp_art_lb"
181,0.0453702531504646,"fp_art_lb"
182,0.053305435231384,"fp_art_lb"
183,0.0256123915412514,"fp_art_lb"
184,0.0850065938847683,"fp_art_lb"
185,0.00949450700453143,"fp_art_lb"
186,0.105215244374522,"fp_art_lb"
187,0.360072548636659,"fp_art_lb"
188,0.576723491342703,"fp_art_lb"
189,0.148666177665275,"fp_art_lb"
190,0.0709522358454136,"fp_art_lb"
191,0.139075303881708,"fp_art_lb"
192,0.521194902255917,"fp_art_lb"
193,0.0856364005341269,"fp_art_lb"
194,0.0383128561349847,"fp_art_lb"
195,0.0151801215208749,"fp_art_lb"
196,0.0485570747962194,"fp_art_lb"
197,0.234769016820927,"fp_art_lb"
198,0.027421908746742,"fp_art_lb"
199,0.549075615604191,"fp_art_lb"
200,0.0106512518838535,"fp_art_lb"
202,0.0479714182291491,"fp_art_lb"
203,0.0467457763193972,"fp_art_lb"
204,0.157272262869844,"fp_art_lb"
205,0.102370426824419,"fp_art_lb"
206,0.079432741421111,"fp_art_lb"
207,0.0785242930420361,"fp_art_lb"
208,0.909090909090909,"fp_art_lb"
209,0.149373596851221,"fp_art_lb"
210,0.0279135396342414,"fp_art_lb"
212,0.00592609886946526,"fp_art_lb"
213,0,"fp_art_lb"
214,0.0548513242798097,"fp_art_lb"
215,0.677642690966601,"fp_art_lb"
216,0.0700553657299936,"fp_art_lb"
218,0.0599261663033085,"fp_art_lb"
219,0.0419136961316512,"fp_art_lb"
220,0.210927972385205,"fp_art_lb"
221,0.123890983649838,"fp_art_lb"
222,0.348599888925009,"fp_art_lb"
223,0.0565795391723832,"fp_art_lb"
224,0.0275085548736538,"fp_art_lb"
227,0.0978785694609937,"fp_art_lb"
228,0.0285045400153062,"fp_art_lb"
231,0.0892285886414689,"fp_art_lb"
232,0,"fp_art_lb"
237,0.0392650728953484,"fp_art_lb"
244,0.0150443631986798,"fp_art_lb"
245,0.0111885342109063,"fp_art_lb"
247,0.0575257759504196,"fp_art_lb"
248,8.57783933059823e-05,"fp_art_lb"
249,0.00346210440667442,"fp_art_lb"
250,0.0229296696823166,"fp_art_lb"
255,0.00460375937314517,"fp_art_lb"
260,0,"fp_art_lb"
261,0,"fp_art_lb"
262,0,"fp_art_lb"
263,0,"fp_art_lb"
264,0,"fp_art_lb"
265,,"fp_art_lb"
266,0,"fp_art_lb"
267,0,"fp_art_lb"
268,0,"fp_art_lb"
269,0,"fp_art_lb"
270,0,"fp_art_lb"
271,0,"fp_art_lb"
272,0,"fp_art_lb"
273,0,"fp_art_lb"
274,0,"fp_art_lb"
275,0,"fp_art_lb"
276,0,"fp_art_lb"
277,0,"fp_art_lb"
278,0,"fp_art_lb"
1,0.001109548,"fp_com_hb"
2,0.00136019755,"fp_com_hb"
3,0.00115147,"fp_com_hb"
4,5.58496866666667e-05,"fp_com_hb"
5,8.53373333333333e-05,"fp_com_hb"
6,0.000914553333333333,"fp_com_hb"
7,0.00135750033333333,"fp_com_hb"
8,0.003702418,"fp_com_hb"
9,0.00198104,"fp_com_hb"
10,0.00278477583333333,"fp_com_hb"
11,0.000754662666666667,"fp_com_hb"
12,0.00361715,"fp_com_hb"
13,0.00676798666666667,"fp_com_hb"
14,0.0734498866666667,"fp_com_hb"
15,0.0609234266666667,"fp_com_hb"
16,0.00722867666666667,"fp_com_hb"
17,0.00460187496666667,"fp_com_hb"
18,0.00163801286666667,"fp_com_hb"
19,0.00101248333333333,"fp_com_hb"
20,0.129306333333333,"fp_com_hb"
21,0.0386233333333333,"fp_com_hb"
24,0.111238983066667,"fp_com_hb"
25,0.063184103,"fp_com_hb"
26,0.0295112466666667,"fp_com_hb"
28,0.0049718,"fp_com_hb"
29,0.00310207333333333,"fp_com_hb"
30,0.000426522,"fp_com_hb"
31,0.001851067,"fp_com_hb"
32,0.000334281,"fp_com_hb"
33,0.000259439666666667,"fp_com_hb"
34,1.9105791e-05,"fp_com_hb"
35,0.000610002333333333,"fp_com_hb"
36,0.000110617866666667,"fp_com_hb"
37,0.00130482433333333,"fp_com_hb"
38,0.000316498606666667,"fp_com_hb"
39,0.00273968693333333,"fp_com_hb"
40,0.148578833333333,"fp_com_hb"
41,0.009035628,"fp_com_hb"
42,0.00778975633333333,"fp_com_hb"
43,0.00613860666666667,"fp_com_hb"
44,0.00428949,"fp_com_hb"
45,0.00988515416666667,"fp_com_hb"
46,0.0740000666666667,"fp_com_hb"
47,0.0220933,"fp_com_hb"
48,0.01139205,"fp_com_hb"
49,0.0106848183333333,"fp_com_hb"
50,0.01655335,"fp_com_hb"
51,0.0345458,"fp_com_hb"
52,0.0415445,"fp_com_hb"
53,0.0265652666666667,"fp_com_hb"
54,0.0693912,"fp_com_hb"
55,0.00138327866666667,"fp_com_hb"
56,0.0004602623492,"fp_com_hb"
57,0.000611812,"fp_com_hb"
58,0.008813412,"fp_com_hb"
59,0.0308418333333333,"fp_com_hb"
60,0.0447228333333333,"fp_com_hb"
61,0.0337025333333333,"fp_com_hb"
62,0.0463857643133333,"fp_com_hb"
63,0.0337695316666667,"fp_com_hb"
64,0.0313936966666667,"fp_com_hb"
65,0.0241355,"fp_com_hb"
66,0.0174387,"fp_com_hb"
67,0.00937453766666667,"fp_com_hb"
68,0.0233475666666667,"fp_com_hb"
69,0.0321314766666667,"fp_com_hb"
70,0.0173361166666667,"fp_com_hb"
71,0.00239414666666667,"fp_com_hb"
72,0.000453356,"fp_com_hb"
73,0.029140626333,"fp_com_hb"
74,0.003699464,"fp_com_hb"
75,0.00103545033333333,"fp_com_hb"
76,0.0254195332666667,"fp_com_hb"
77,0.03187474,"fp_com_hb"
78,0.0281003666666667,"fp_com_hb"
79,0.0214284233333333,"fp_com_hb"
80,0.0298926666666667,"fp_com_hb"
81,0.00815565033333333,"fp_com_hb"
82,0.0247692,"fp_com_hb"
84,0.0292017,"fp_com_hb"
85,2.10398666666667e-05,"fp_com_hb"
86,6.10711e-05,"fp_com_hb"
88,0.00014221234,"fp_com_hb"
89,0.000292696402666667,"fp_com_hb"
90,0.000234886033333333,"fp_com_hb"
91,0.000396106666666667,"fp_com_hb"
92,0.000178366333333333,"fp_com_hb"
93,0.0043641792,"fp_com_hb"
94,0.00319164,"fp_com_hb"
95,0.0126468913146667,"fp_com_hb"
96,0.0343900566666667,"fp_com_hb"
97,0.0130708333333333,"fp_com_hb"
98,0.0705483,"fp_com_hb"
99,0.0391365333333333,"fp_com_hb"
100,0.0576479666666667,"fp_com_hb"
101,0.00363036333333333,"fp_com_hb"
102,0.00351131,"fp_com_hb"
103,0.0184589133333333,"fp_com_hb"
104,0.00549866666666667,"fp_com_hb"
105,0,"fp_com_hb"
106,0.046404,"fp_com_hb"
107,0.00153961133333333,"fp_com_hb"
108,0.000224090333333333,"fp_com_hb"
110,0.00445695233333333,"fp_com_hb"
111,0.00564828666666667,"fp_com_hb"
112,0.01123112,"fp_com_hb"
113,0.000391292666666667,"fp_com_hb"
114,0.0122842866666667,"fp_com_hb"
115,0.00714869,"fp_com_hb"
116,0.00666686,"fp_com_hb"
117,0.0028965,"fp_com_hb"
118,0.00248790533333333,"fp_com_hb"
119,0.005567494,"fp_com_hb"
120,0.00831585833333333,"fp_com_hb"
121,0.03586322,"fp_com_hb"
122,0.0127828,"fp_com_hb"
123,0.0088401,"fp_com_hb"
124,0.001045252,"fp_com_hb"
125,0.00100291393333333,"fp_com_hb"
126,0.00404432666666667,"fp_com_hb"
127,0.00266859226666667,"fp_com_hb"
129,0.010242664,"fp_com_hb"
130,0.0142481,"fp_com_hb"
131,0.0209897966666667,"fp_com_hb"
132,0.00265950413333333,"fp_com_hb"
133,0.00724941633333333,"fp_com_hb"
134,0.0182728333333333,"fp_com_hb"
135,0.01509096,"fp_com_hb"
136,0.0147562333333333,"fp_com_hb"
137,0.00721415333333333,"fp_com_hb"
138,0.0112707833333333,"fp_com_hb"
139,0.00735348033333333,"fp_com_hb"
140,0.007601393,"fp_com_hb"
141,0.0419517333333333,"fp_com_hb"
143,0.0520168666666667,"fp_com_hb"
144,0.00360744066666667,"fp_com_hb"
145,0.0150328666666667,"fp_com_hb"
146,8.16990666666667e-05,"fp_com_hb"
147,0.000122578333333333,"fp_com_hb"
148,7.60494666666667e-05,"fp_com_hb"
149,0.000130381666666667,"fp_com_hb"
150,0.000295997333333333,"fp_com_hb"
151,0.00260131666666667,"fp_com_hb"
152,0.0214185666666667,"fp_com_hb"
153,9.70713333333333e-05,"fp_com_hb"
154,0.000149478,"fp_com_hb"
155,0.00142653666666667,"fp_com_hb"
156,0.000550685333333333,"fp_com_hb"
157,0.000268083333333333,"fp_com_hb"
158,0.000994524,"fp_com_hb"
159,0.000269135333333333,"fp_com_hb"
161,6.79707e-05,"fp_com_hb"
162,0.0082661459,"fp_com_hb"
163,0.0135701233333333,"fp_com_hb"
164,0.01284853,"fp_com_hb"
166,0.0059686,"fp_com_hb"
167,0.0140737033333333,"fp_com_hb"
168,0.00848595333333333,"fp_com_hb"
169,0.00437064333333333,"fp_com_hb"
171,0.0221028,"fp_com_hb"
172,0.0330118328133333,"fp_com_hb"
173,0.033135945,"fp_com_hb"
174,0.0160699233333333,"fp_com_hb"
175,0.0597176,"fp_com_hb"
176,0.0519759333333333,"fp_com_hb"
177,0.0674379666666667,"fp_com_hb"
178,0.0369644,"fp_com_hb"
179,0.0296435,"fp_com_hb"
180,0.0690996,"fp_com_hb"
181,0.0415909333333333,"fp_com_hb"
182,0.0221231074756667,"fp_com_hb"
183,0.0192918666666667,"fp_com_hb"
184,0.0191392,"fp_com_hb"
185,0.0400177333333333,"fp_com_hb"
186,0.0197302333333333,"fp_com_hb"
187,0.0297854666666667,"fp_com_hb"
188,0.0246110333333333,"fp_com_hb"
189,0.0346795833333333,"fp_com_hb"
190,0.0528372333333333,"fp_com_hb"
191,0.0668090666666667,"fp_com_hb"
192,0.053205863,"fp_com_hb"
193,0.0116759,"fp_com_hb"
194,0.0306867766666667,"fp_com_hb"
195,0.0139516,"fp_com_hb"
196,0.1374109,"fp_com_hb"
197,0.0850868666666667,"fp_com_hb"
198,0.0151928333333333,"fp_com_hb"
199,0.0785486,"fp_com_hb"
200,0.02408607,"fp_com_hb"
202,0.0168145033333333,"fp_com_hb"
203,0.0523054666666667,"fp_com_hb"
204,0.0502878836666667,"fp_com_hb"
205,0.0762166233333333,"fp_com_hb"
206,0.106902546666667,"fp_com_hb"
207,0.111658626666667,"fp_com_hb"
208,0.116222147,"fp_com_hb"
209,0.18820895,"fp_com_hb"
210,0.0318176533333333,"fp_com_hb"
212,0.00302937143333333,"fp_com_hb"
213,0.000417810693333333,"fp_com_hb"
214,0.0229213833333333,"fp_com_hb"
215,0.152180543333333,"fp_com_hb"
216,0.0567829133333333,"fp_com_hb"
218,0.0135059666666667,"fp_com_hb"
219,0.0559187666666667,"fp_com_hb"
220,0.0230827333333333,"fp_com_hb"
221,0.0353942863333333,"fp_com_hb"
222,0.0220528433333333,"fp_com_hb"
223,0.060759,"fp_com_hb"
224,0.0101572473,"fp_com_hb"
227,0.0383164,"fp_com_hb"
228,0.0673748,"fp_com_hb"
231,0.025375824,"fp_com_hb"
232,0.0101065333333333,"fp_com_hb"
237,0.0853267366666667,"fp_com_hb"
244,0.00504968333333333,"fp_com_hb"
245,0.0110434433333333,"fp_com_hb"
247,0.0211446633333333,"fp_com_hb"
248,0.01059247,"fp_com_hb"
249,0.00808133066666667,"fp_com_hb"
250,0.00565313,"fp_com_hb"
255,0.0646229333333333,"fp_com_hb"
260,8.167807351e-06,"fp_com_hb"
261,0.00291035333333333,"fp_com_hb"
262,0.00212398166666667,"fp_com_hb"
263,0.00183108,"fp_com_hb"
264,0.00103111166666667,"fp_com_hb"
265,,"fp_com_hb"
266,0.00271296,"fp_com_hb"
267,6.618483e-05,"fp_com_hb"
268,0.000190756453333333,"fp_com_hb"
269,0.00356656333333333,"fp_com_hb"
270,0.00424197333333333,"fp_com_hb"
271,0.00012435559,"fp_com_hb"
272,0.0144599507333333,"fp_com_hb"
273,0.000776838,"fp_com_hb"
274,0.0242193114333333,"fp_com_hb"
275,0.002210181,"fp_com_hb"
276,0.000731280438333333,"fp_com_hb"
277,0.00673680566666667,"fp_com_hb"
278,0.00038317,"fp_com_hb"
1,0.004238365,"fp_com_lb"
2,0.00443955,"fp_com_lb"
3,0.0004107075,"fp_com_lb"
4,2.008925e-05,"fp_com_lb"
5,0.0003728805,"fp_com_lb"
6,0.00556712,"fp_com_lb"
7,0.02488895,"fp_com_lb"
8,0.01722065,"fp_com_lb"
9,0.0159157,"fp_com_lb"
10,0.0199072,"fp_com_lb"
11,0.007089305,"fp_com_lb"
12,0.02244065,"fp_com_lb"
13,0.05885845,"fp_com_lb"
14,0.0425262,"fp_com_lb"
15,0.07362775,"fp_com_lb"
16,0.010787005,"fp_com_lb"
17,0.08249595,"fp_com_lb"
18,0.003692385,"fp_com_lb"
19,0.00815949,"fp_com_lb"
20,0.063975645,"fp_com_lb"
21,0.02688045,"fp_com_lb"
24,0.04993258,"fp_com_lb"
25,0.032887195,"fp_com_lb"
26,0.02075985,"fp_com_lb"
28,0.01113545,"fp_com_lb"
29,0.0223513,"fp_com_lb"
30,0.00846183,"fp_com_lb"
31,0.01139908,"fp_com_lb"
32,0.004899795,"fp_com_lb"
33,0.003532545,"fp_com_lb"
34,0.00236344,"fp_com_lb"
35,0.00281934,"fp_com_lb"
36,0.00581864,"fp_com_lb"
37,0.008199975,"fp_com_lb"
38,0.004927545,"fp_com_lb"
39,0.0267845,"fp_com_lb"
40,0.03841255,"fp_com_lb"
41,0.00355257,"fp_com_lb"
42,0.00849315,"fp_com_lb"
43,0.003632395,"fp_com_lb"
44,0.003916075,"fp_com_lb"
45,0.004913165,"fp_com_lb"
46,0.018301825,"fp_com_lb"
47,0.0185582,"fp_com_lb"
48,0.011197025,"fp_com_lb"
49,0.0028035295,"fp_com_lb"
50,0.00935655,"fp_com_lb"
51,0.012279765,"fp_com_lb"
52,0.01758064,"fp_com_lb"
53,0.015173055,"fp_com_lb"
54,0.0328853,"fp_com_lb"
55,0.002190985,"fp_com_lb"
56,0.00456049,"fp_com_lb"
57,0.00698804,"fp_com_lb"
58,0.01872905,"fp_com_lb"
59,0.013826225,"fp_com_lb"
60,0.0646326,"fp_com_lb"
61,0.0248793,"fp_com_lb"
62,0.11402275,"fp_com_lb"
63,0.043375515,"fp_com_lb"
64,0.025528495,"fp_com_lb"
65,0.0234027,"fp_com_lb"
66,0.019543095,"fp_com_lb"
67,0.00520874,"fp_com_lb"
68,0.02563805,"fp_com_lb"
69,0.124869,"fp_com_lb"
70,0.07796365,"fp_com_lb"
71,0.009948325,"fp_com_lb"
72,0.0034574507,"fp_com_lb"
73,0.0176074205,"fp_com_lb"
74,0.014296055,"fp_com_lb"
75,0.010520284,"fp_com_lb"
76,0.04744785,"fp_com_lb"
77,0.0318937,"fp_com_lb"
78,0.0383084,"fp_com_lb"
79,0.011280295,"fp_com_lb"
80,0.0464251,"fp_com_lb"
81,0.008162015,"fp_com_lb"
82,0.01462289,"fp_com_lb"
84,0.0447048,"fp_com_lb"
85,0.001207905,"fp_com_lb"
86,0.000598387,"fp_com_lb"
88,0.0002812485,"fp_com_lb"
89,0.0013447345,"fp_com_lb"
90,3.74615e-05,"fp_com_lb"
91,9.94632e-05,"fp_com_lb"
92,0.0003681375,"fp_com_lb"
93,9.733215e-05,"fp_com_lb"
94,0.00119468918,"fp_com_lb"
95,0.0013427136,"fp_com_lb"
96,0.02157794,"fp_com_lb"
97,0.00671019,"fp_com_lb"
98,0.06188175,"fp_com_lb"
99,0.03499775,"fp_com_lb"
100,0.01065178,"fp_com_lb"
101,0.0293329075,"fp_com_lb"
102,0.021797995,"fp_com_lb"
103,0.008435515,"fp_com_lb"
104,0.0063346,"fp_com_lb"
105,0,"fp_com_lb"
106,0.035751,"fp_com_lb"
107,0.00167832,"fp_com_lb"
108,0.0012205475,"fp_com_lb"
110,0.0016536995,"fp_com_lb"
111,0.00470993,"fp_com_lb"
112,0.0047239565,"fp_com_lb"
113,0.0003802405,"fp_com_lb"
114,0.005280549,"fp_com_lb"
115,0.00565859,"fp_com_lb"
116,0.00508945,"fp_com_lb"
117,0.0027515,"fp_com_lb"
118,0.002504675,"fp_com_lb"
119,0.00549626,"fp_com_lb"
120,0.00876533,"fp_com_lb"
121,0.0423191,"fp_com_lb"
122,0.011134725,"fp_com_lb"
123,0.01233547,"fp_com_lb"
124,0.001742305,"fp_com_lb"
125,0.003313085,"fp_com_lb"
126,0.00563285,"fp_com_lb"
127,0.003277765,"fp_com_lb"
129,0.02970695,"fp_com_lb"
130,0.00577797,"fp_com_lb"
131,0.011060715,"fp_com_lb"
132,0.0029455675,"fp_com_lb"
133,0.0018328425,"fp_com_lb"
134,0.02943765,"fp_com_lb"
135,0.01752009,"fp_com_lb"
136,0.0114703,"fp_com_lb"
137,0.0211216,"fp_com_lb"
138,0.038399925,"fp_com_lb"
139,0.012433635,"fp_com_lb"
140,0.008793045,"fp_com_lb"
141,0.038576,"fp_com_lb"
143,0.05598625,"fp_com_lb"
144,0.00485597,"fp_com_lb"
145,0.0074553205,"fp_com_lb"
146,0.0009955975,"fp_com_lb"
147,0.0005752035,"fp_com_lb"
148,0.00168081,"fp_com_lb"
149,0.002193145,"fp_com_lb"
150,0.002051715,"fp_com_lb"
151,0.01283737,"fp_com_lb"
152,0.00404118,"fp_com_lb"
153,0.001238868,"fp_com_lb"
154,0.001342831,"fp_com_lb"
155,0.001782115,"fp_com_lb"
156,0.00372693,"fp_com_lb"
157,0.00508201,"fp_com_lb"
158,0.0153922,"fp_com_lb"
159,0.00393659,"fp_com_lb"
161,0.000175952,"fp_com_lb"
162,0.001499229,"fp_com_lb"
163,0.008073835,"fp_com_lb"
164,0.004623199,"fp_com_lb"
166,0.0029567605,"fp_com_lb"
167,0.0062440225,"fp_com_lb"
168,0.0030840045,"fp_com_lb"
169,0.0014263155,"fp_com_lb"
171,0.01246195,"fp_com_lb"
172,0.008153315,"fp_com_lb"
173,0.006501015,"fp_com_lb"
174,0.05684195,"fp_com_lb"
175,0.0515165,"fp_com_lb"
176,0.0315765,"fp_com_lb"
177,0.03265245,"fp_com_lb"
178,0.0870418,"fp_com_lb"
179,0.03212575,"fp_com_lb"
180,0.07591295,"fp_com_lb"
181,0.0265163,"fp_com_lb"
182,0.03311725,"fp_com_lb"
183,0.03615415,"fp_com_lb"
184,0.02285915,"fp_com_lb"
185,0.08577335,"fp_com_lb"
186,0.018739735,"fp_com_lb"
187,0.0408602,"fp_com_lb"
188,0.04218048,"fp_com_lb"
189,0.06894545,"fp_com_lb"
190,0.016767485,"fp_com_lb"
191,0.01887487,"fp_com_lb"
192,0.015819783,"fp_com_lb"
193,0.012738,"fp_com_lb"
194,0.017089665,"fp_com_lb"
195,0.013687135,"fp_com_lb"
196,0.03152152,"fp_com_lb"
197,0.029042625,"fp_com_lb"
198,0.006670965,"fp_com_lb"
199,0.0156292915,"fp_com_lb"
200,0.00866317,"fp_com_lb"
202,0.0069525,"fp_com_lb"
203,0.0352625,"fp_com_lb"
204,0.0142415965,"fp_com_lb"
205,0.034107515,"fp_com_lb"
206,0.0634147,"fp_com_lb"
207,0.0512063,"fp_com_lb"
208,0.074521815,"fp_com_lb"
209,0.065370765,"fp_com_lb"
210,0.0395866,"fp_com_lb"
212,0.01443665,"fp_com_lb"
213,0.006940995,"fp_com_lb"
214,0.00688634,"fp_com_lb"
215,0.07848396,"fp_com_lb"
216,0.05864075,"fp_com_lb"
218,0.00921535,"fp_com_lb"
219,0.01705355,"fp_com_lb"
220,0.011901135,"fp_com_lb"
221,0.019433,"fp_com_lb"
222,0.06478555,"fp_com_lb"
223,0.06578315,"fp_com_lb"
224,0.026452595,"fp_com_lb"
227,0.014866045,"fp_com_lb"
228,0.03912925,"fp_com_lb"
231,0.019506545,"fp_com_lb"
232,0.0388659,"fp_com_lb"
237,0.060468875,"fp_com_lb"
244,0.00711426,"fp_com_lb"
245,0.01095869,"fp_com_lb"
247,0.01881235,"fp_com_lb"
248,0.006663485,"fp_com_lb"
249,0.009029075,"fp_com_lb"
250,0.008817755,"fp_com_lb"
255,0.0485717,"fp_com_lb"
260,0,"fp_com_lb"
261,0.001646345,"fp_com_lb"
262,0.0015212815,"fp_com_lb"
263,0.006903045,"fp_com_lb"
264,0.0212664,"fp_com_lb"
265,,"fp_com_lb"
266,0.002901935,"fp_com_lb"
267,0.0023536,"fp_com_lb"
268,0.0023830875,"fp_com_lb"
269,0.0198842,"fp_com_lb"
270,0.01367755,"fp_com_lb"
271,8.053975e-06,"fp_com_lb"
272,0.03311625,"fp_com_lb"
273,0.00281808,"fp_com_lb"
274,0.1690305,"fp_com_lb"
275,0.010235175,"fp_com_lb"
276,0.0010079095,"fp_com_lb"
277,0.0215817,"fp_com_lb"
278,0.00176601555,"fp_com_lb"
14,0,"fp_targetharvest"
15,0,"fp_targetharvest"
16,0.0221023549532956,"fp_targetharvest"
20,0.169451387975266,"fp_targetharvest"
40,0,"fp_targetharvest"
44,0,"fp_targetharvest"
48,0,"fp_targetharvest"
59,0,"fp_targetharvest"
73,0.0371003815287462,"fp_targetharvest"
75,0,"fp_targetharvest"
76,0,"fp_targetharvest"
86,0,"fp_targetharvest"
95,0,"fp_targetharvest"
96,0,"fp_targetharvest"
102,0,"fp_targetharvest"
110,0,"fp_targetharvest"
122,0,"fp_targetharvest"
127,0.000526246546507038,"fp_targetharvest"
129,0,"fp_targetharvest"
130,0.000789369819760558,"fp_targetharvest"
132,0,"fp_targetharvest"
135,0,"fp_targetharvest"
137,0,"fp_targetharvest"
138,0,"fp_targetharvest"
141,0,"fp_targetharvest"
143,0.0152611498487041,"fp_targetharvest"
145,0.909090909090909,"fp_targetharvest"
155,0,"fp_targetharvest"
162,0.00499934219181687,"fp_targetharvest"
163,0.0134192869359295,"fp_targetharvest"
169,0,"fp_targetharvest"
171,0.0113143007499013,"fp_targetharvest"
175,0,"fp_targetharvest"
176,0.0013156163662676,"fp_targetharvest"
177,0,"fp_targetharvest"
178,0,"fp_targetharvest"
179,0.0399947375345349,"fp_targetharvest"
180,0.0310485462439153,"fp_targetharvest"
181,0.00315747927904223,"fp_targetharvest"
182,0.00210498618602815,"fp_targetharvest"
183,0,"fp_targetharvest"
184,0.000526246546507038,"fp_targetharvest"
187,0,"fp_targetharvest"
202,0,"fp_targetharvest"
218,0.000789369819760558,"fp_targetharvest"
222,0,"fp_targetharvest"
223,0.140244704644126,"fp_targetharvest"
224,0.000526246546507038,"fp_targetharvest"
1,0.999995500573863,"habitat"
2,0.999995500573863,"habitat"
3,0.999995500573863,"habitat"
4,0.999995500573863,"habitat"
94,0.999995500573863,"habitat"
5,0.522395480102563,"habitat"
6,0.681818181818182,"habitat"
7,0.954545454545455,"habitat"
8,0.909090909090909,"habitat"
9,0.5,"habitat"
10,0.5,"habitat"
11,0.5,"habitat"
14,0.944270004300699,"habitat"
15,0.909090909090909,"habitat"
16,1,"habitat"
17,0.5,"habitat"
18,0.5,"habitat"
19,0.5,"habitat"
20,0.818181818181818,"habitat"
21,0.772727272727273,"habitat"
24,0.909090909090909,"habitat"
25,0.818181818181818,"habitat"
28,0.909090909090909,"habitat"
29,0.822984718191418,"habitat"
32,0.822984718191418,"habitat"
33,0.822984718191418,"habitat"
30,0.822984718191418,"habitat"
35,0.822984718191418,"habitat"
36,0.822984718191418,"habitat"
34,0.822984718191418,"habitat"
31,0.954545454545455,"habitat"
37,0.909090909090909,"habitat"
38,0.877726977267482,"habitat"
39,0.5,"habitat"
40,1,"habitat"
41,0.909090909090909,"habitat"
42,0.909090909090909,"habitat"
43,1,"habitat"
44,0.5,"habitat"
45,0.727272727272727,"habitat"
46,0.772727272727273,"habitat"
47,0.5,"habitat"
48,0.5,"habitat"
49,0.5,"habitat"
50,0.954545454545455,"habitat"
51,0.5,"habitat"
52,0.5,"habitat"
53,0.727272727272727,"habitat"
54,0.727272727272727,"habitat"
56,0.863636363636364,"habitat"
59,0.954545454545455,"habitat"
60,0.754590087454058,"habitat"
61,0.772727272727273,"habitat"
62,1,"habitat"
63,0.159095560719484,"habitat"
64,1,"habitat"
